"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2016 - Cuarto de primaria",,,,,,,
,,,,,,,
Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Comprensión Lectora,Medida Promedio en Matemática
040402,AREQUIPA,CASTILLA,ANDAGUA,"100,0","100,0",422,416
040404,AREQUIPA,CASTILLA,CHACHAS,"100,0","100,0",416,408
040405,AREQUIPA,CASTILLA,CHILCAYMARCA,"100,0","100,0",494,469
040407,AREQUIPA,CASTILLA,HUANCARQUI,"100,0","100,0",644,666
040408,AREQUIPA,CASTILLA,MACHAGUAY,"100,0","100,0",533,470
040409,AREQUIPA,CASTILLA,ORCOPAMPA,"100,0","97,2",517,505
040410,AREQUIPA,CASTILLA,PAMPACOLCA,"100,0","100,0",515,505
040413,AREQUIPA,CASTILLA,URACA,"100,0","95,2",523,532
040414,AREQUIPA,CASTILLA,VIRACO,"100,0","100,0",490,476
040501,AREQUIPA,CAYLLOMA,CHIVAY,"100,0","100,0",525,537
040502,AREQUIPA,CAYLLOMA,ACHOMA,"100,0","100,0",508,496
040503,AREQUIPA,CAYLLOMA,CABANACONDE,"100,0","100,0",504,531
040504,AREQUIPA,CAYLLOMA,CALLALLI,"100,0","100,0",488,515
040505,AREQUIPA,CAYLLOMA,CAYLLOMA,"100,0","100,0",494,480
040506,AREQUIPA,CAYLLOMA,COPORAQUE,"100,0","100,0",502,513
040507,AREQUIPA,CAYLLOMA,HUAMBO,"100,0","88,9",514,523
040508,AREQUIPA,CAYLLOMA,HUANCA,"100,0","90,0",374,379
040510,AREQUIPA,CAYLLOMA,LARI,"100,0","94,7",490,462
040511,AREQUIPA,CAYLLOMA,LLUTA,"100,0","100,0",521,497
040512,AREQUIPA,CAYLLOMA,MACA,"100,0","100,0",468,481
040513,AREQUIPA,CAYLLOMA,MADRIGAL,"100,0","100,0",595,620
040514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,"100,0","81,3",448,467
040515,AREQUIPA,CAYLLOMA,SIBAYO,"100,0","100,0",520,504
040517,AREQUIPA,CAYLLOMA,TISCO,"100,0","100,0",435,472
040518,AREQUIPA,CAYLLOMA,TUTI,"100,0","100,0",484,506
040519,AREQUIPA,CAYLLOMA,YANQUE,"100,0","96,2",512,519
040520,AREQUIPA,CAYLLOMA,MAJES,"100,0","98,1",488,483
040601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,"100,0","100,0",516,501
040603,AREQUIPA,CONDESUYOS,CAYARANI,"100,0","98,7",397,400
040606,AREQUIPA,CONDESUYOS,RIO GRANDE,"100,0","98,2",541,528
040607,AREQUIPA,CONDESUYOS,SALAMANCA,"100,0","87,5",447,418
040608,AREQUIPA,CONDESUYOS,YANAQUIHUA,"100,0","97,0",515,499
040701,AREQUIPA,ISLAY,MOLLENDO,"100,0","95,9",522,516
040702,AREQUIPA,ISLAY,COCACHACRA,"100,0","100,0",516,511
040703,AREQUIPA,ISLAY,DEAN VALDIVIA,"100,0","98,8",516,506
040704,AREQUIPA,ISLAY,ISLAY,"100,0","98,5",531,534
040705,AREQUIPA,ISLAY,MEJIA,"100,0","100,0",501,506
040706,AREQUIPA,ISLAY,PUNTA DE BOMBON,"100,0","98,9",520,538
040801,AREQUIPA,LA UNIÓN,COTAHUASI,"100,0","97,6",485,507
040802,AREQUIPA,LA UNIÓN,ALCA,"100,0","95,6",459,446
040803,AREQUIPA,LA UNIÓN,CHARCANA,"100,0","100,0",422,441
040804,AREQUIPA,LA UNIÓN,HUAYNACOTAS,"100,0","97,0",457,451
040805,AREQUIPA,LA UNIÓN,PAMPAMARCA,"100,0","100,0",364,353
040806,AREQUIPA,LA UNIÓN,PUYCA,"100,0","100,0",449,453
040808,AREQUIPA,LA UNIÓN,SAYLA,"100,0","100,0",370,343
040809,AREQUIPA,LA UNIÓN,TAURIA,"100,0","100,0",510,541
040810,AREQUIPA,LA UNIÓN,TOMEPAMPA,"100,0","100,0",433,467
050101,AYACUCHO,HUAMANGA,AYACUCHO,"100,0","99,0",508,494
050102,AYACUCHO,HUAMANGA,ACOCRO,"100,0","98,3",382,372
050103,AYACUCHO,HUAMANGA,ACOS VINCHOS,"100,0","98,9",407,407
050104,AYACUCHO,HUAMANGA,CARMEN ALTO,"100,0","98,1",455,448
050105,AYACUCHO,HUAMANGA,CHIARA,"100,0","93,6",406,395
050106,AYACUCHO,HUAMANGA,OCROS,"100,0","100,0",455,446
050107,AYACUCHO,HUAMANGA,PACAYCASA,"100,0","98,0",457,463
050108,AYACUCHO,HUAMANGA,QUINUA,"100,0","98,7",431,430
050109,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,"100,0","100,0",375,411
050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,"100,0","97,9",492,487
050111,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,"100,0","87,5",459,465
050112,AYACUCHO,HUAMANGA,SOCOS,"100,0","97,9",399,397
050113,AYACUCHO,HUAMANGA,TAMBILLO,"100,0","100,0",402,397
050114,AYACUCHO,HUAMANGA,VINCHOS,"100,0","99,1",402,403
050115,AYACUCHO,HUAMANGA,JESUS NAZARENO,"100,0","100,0",474,458
050116,AYACUCHO,HUAMANGA,ANDRÉS AVELINO CÁCERES DORREGARAY,"100,0","90,9",492,449
050201,AYACUCHO,CANGALLO,CANGALLO,"100,0","100,0",439,434
050202,AYACUCHO,CANGALLO,CHUSCHI,"100,0","100,0",334,338
050203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,"100,0","98,6",425,421
050204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,"100,0","100,0",338,334
050205,AYACUCHO,CANGALLO,PARAS,"100,0","98,3",374,368
050206,AYACUCHO,CANGALLO,TOTOS,"100,0","100,0",383,389
050301,AYACUCHO,HUANCA SANCOS,SANCOS,"100,0","89,2",497,477
050302,AYACUCHO,HUANCA SANCOS,CARAPO,"100,0","100,0",426,427
050303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,"100,0","100,0",437,396
050304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,"100,0","100,0",414,412
050401,AYACUCHO,HUANTA,HUANTA,"100,0","98,6",469,475
050402,AYACUCHO,HUANTA,AYAHUANCO,"100,0","100,0",406,429
050403,AYACUCHO,HUANTA,HUAMANGUILLA,"100,0","98,6",425,407
050404,AYACUCHO,HUANTA,IGUAIN,"100,0","100,0",411,402
050405,AYACUCHO,HUANTA,LURICOCHA,"100,0","99,2",409,404
050406,AYACUCHO,HUANTA,SANTILLANA,"100,0","100,0",394,391
050407,AYACUCHO,HUANTA,SIVIA,"100,0","98,5",416,426
050408,AYACUCHO,HUANTA,LLOCHEGUA,"100,0","99,0",457,460
050409,AYACUCHO,HUANTA,CANAYRE,"100,0","92,8",436,471
050410,AYACUCHO,HUANTA,UCHURACCAY,"100,0","98,1",394,391
050411,AYACUCHO,HUANTA,PUCACOLPA,"100,0","97,2",346,337
050412,AYACUCHO,HUANTA,CHACA,"100,0","97,1",361,403
050501,AYACUCHO,LA MAR,SAN MIGUEL,"100,0","100,0",446,456
050502,AYACUCHO,LA MAR,ANCO,"100,0","98,0",451,452
050503,AYACUCHO,LA MAR,AYNA,"100,0","95,5",450,432
050505,AYACUCHO,LA MAR,CHUNGUI,"100,0","93,9",462,480
050506,AYACUCHO,LA MAR,LUIS CARRANZA,"100,0","100,0",432,491
050507,AYACUCHO,LA MAR,SANTA ROSA,"100,0","99,2",433,429
050508,AYACUCHO,LA MAR,TAMBO,"100,0","96,2",424,426
050509,AYACUCHO,LA MAR,SAMUGARI,"100,0","90,5",422,447
050510,AYACUCHO,LA MAR,ANCHIHUAY,"100,0","98,8",398,401
050601,AYACUCHO,LUCANAS,PUQUIO,"100,0","99,2",466,466
050602,AYACUCHO,LUCANAS,AUCARA,"100,0","100,0",509,527
050603,AYACUCHO,LUCANAS,CABANA,"100,0","100,0",471,482
050604,AYACUCHO,LUCANAS,CARMEN SALCEDO,"100,0","100,0",501,493
050605,AYACUCHO,LUCANAS,CHAVIÑA,"100,0","100,0",498,476
050606,AYACUCHO,LUCANAS,CHIPAO,"100,0","100,0",488,484
050607,AYACUCHO,LUCANAS,HUAC-HUAS,"100,0","100,0",467,489
050608,AYACUCHO,LUCANAS,LARAMATE,"100,0","100,0",455,438
050609,AYACUCHO,LUCANAS,LEONCIO PRADO,"100,0","100,0",485,494
050611,AYACUCHO,LUCANAS,LUCANAS,"100,0","100,0",426,417
050612,AYACUCHO,LUCANAS,OCAÑA,"100,0","100,0",447,418
050613,AYACUCHO,LUCANAS,OTOCA,"100,0","100,0",474,529
050614,AYACUCHO,LUCANAS,SAISA,"100,0","100,0",568,509
050615,AYACUCHO,LUCANAS,SAN CRISTOBAL,"100,0","100,0",420,456
050616,AYACUCHO,LUCANAS,SAN JUAN,"100,0","100,0",421,420
050617,AYACUCHO,LUCANAS,SAN PEDRO,"100,0","100,0",373,397
050619,AYACUCHO,LUCANAS,SANCOS,"100,0","98,6",469,459
050621,AYACUCHO,LUCANAS,SANTA LUCIA,"100,0","93,8",455,446
050701,AYACUCHO,PARINACOCHAS,CORACORA,"100,0","99,1",484,484
050702,AYACUCHO,PARINACOCHAS,CHUMPI,"100,0","100,0",436,466
050703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,"100,0","100,0",393,391
050704,AYACUCHO,PARINACOCHAS,PACAPAUSA,"100,0","100,0",497,521
050705,AYACUCHO,PARINACOCHAS,PULLO,"100,0","97,2",484,483
050706,AYACUCHO,PARINACOCHAS,PUYUSCA,"100,0","91,7",467,445
050707,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,"100,0","100,0",467,407
050801,AYACUCHO,PÁUCAR DEL SARA SARA,PAUSA,"100,0","97,9",497,463
050802,AYACUCHO,PÁUCAR DEL SARA SARA,COLTA,"100,0","100,0",396,373
050803,AYACUCHO,PÁUCAR DEL SARA SARA,CORCULLA,"100,0","100,0",458,433
050804,AYACUCHO,PÁUCAR DEL SARA SARA,LAMPA,"100,0","100,0",468,465
050805,AYACUCHO,PÁUCAR DEL SARA SARA,MARCABAMBA,"100,0","100,0",482,480
050806,AYACUCHO,PÁUCAR DEL SARA SARA,OYOLO,"100,0","100,0",393,391
050809,AYACUCHO,PÁUCAR DEL SARA SARA,SAN JOSE DE USHUA,"100,0","100,0",474,426
050901,AYACUCHO,SUCRE,QUEROBAMBA,"100,0","100,0",510,514
050902,AYACUCHO,SUCRE,BELEN,"100,0","100,0",419,382
050903,AYACUCHO,SUCRE,CHALCOS,"100,0","100,0",416,370
050904,AYACUCHO,SUCRE,CHILCAYOC,"100,0","100,0",444,460
050905,AYACUCHO,SUCRE,HUACAÑA,"100,0","100,0",472,474
050907,AYACUCHO,SUCRE,PAICO,"100,0","100,0",380,347
050909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,"100,0","100,0",386,377
051001,AYACUCHO,VÍCTOR FAJARDO,HUANCAPI,"100,0","100,0",481,464
051003,AYACUCHO,VÍCTOR FAJARDO,APONGO,"100,0","100,0",459,468
051005,AYACUCHO,VÍCTOR FAJARDO,CANARIA,"100,0","100,0",475,474
051007,AYACUCHO,VÍCTOR FAJARDO,COLCA,"100,0","100,0",561,556
051009,AYACUCHO,VÍCTOR FAJARDO,HUANCARAYLLA,"100,0","100,0",417,408
051010,AYACUCHO,VÍCTOR FAJARDO,HUAYA,"100,0","100,0",450,450
051011,AYACUCHO,VÍCTOR FAJARDO,SARHUA,"100,0","100,0",348,367
051012,AYACUCHO,VÍCTOR FAJARDO,VILCANCHOS,"100,0","100,0",352,323
051101,AYACUCHO,VILCASHUAMÁN,VILCAS HUAMAN,"100,0","92,9",420,388
051103,AYACUCHO,VILCASHUAMÁN,CARHUANCA,"100,0","100,0",423,418
051104,AYACUCHO,VILCASHUAMÁN,CONCEPCION,"100,0","97,6",433,444
051105,AYACUCHO,VILCASHUAMÁN,HUAMBALPA,"100,0","94,4",407,418
051107,AYACUCHO,VILCASHUAMÁN,SAURAMA,"100,0","100,0",369,365
051108,AYACUCHO,VILCASHUAMÁN,VISCHONGO,"100,0","95,5",475,470
060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,"100,0","98,3",499,485
060102,CAJAMARCA,CAJAMARCA,ASUNCION,"100,0","97,4",453,463
060103,CAJAMARCA,CAJAMARCA,CHETILLA,"100,0","98,9",409,415
060104,CAJAMARCA,CAJAMARCA,COSPAN,"100,0","95,7",389,397
060105,CAJAMARCA,CAJAMARCA,ENCAÑADA,"97,3","95,0",404,419
060106,CAJAMARCA,CAJAMARCA,JESUS,"100,0","98,7",421,414
060107,CAJAMARCA,CAJAMARCA,LLACANORA,"100,0","100,0",443,446
060108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,"100,0","97,7",458,461
060109,CAJAMARCA,CAJAMARCA,MAGDALENA,"100,0","98,6",439,455
060110,CAJAMARCA,CAJAMARCA,MATARA,"100,0","100,0",454,435
060111,CAJAMARCA,CAJAMARCA,NAMORA,"100,0","96,6",414,435
060112,CAJAMARCA,CAJAMARCA,SAN JUAN,"100,0","96,1",401,412
060201,CAJAMARCA,CAJABAMBA,CAJABAMBA,"97,4","89,0",466,462
060202,CAJAMARCA,CAJABAMBA,CACHACHI,"100,0","95,2",422,430
060203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,"100,0","98,6",418,410
060204,CAJAMARCA,CAJABAMBA,SITACOCHA,"100,0","96,5",411,408
060301,CAJAMARCA,CELENDÍN,CELENDIN,"100,0","97,4",480,480
060302,CAJAMARCA,CELENDÍN,CHUMUCH,"100,0","97,1",365,391
060303,CAJAMARCA,CELENDÍN,CORTEGANA,"100,0","100,0",400,426
060304,CAJAMARCA,CELENDÍN,HUASMIN,"100,0","94,8",410,424
060305,CAJAMARCA,CELENDÍN,JORGE CHAVEZ,"100,0","87,5",439,472
060306,CAJAMARCA,CELENDÍN,JOSE GALVEZ,"100,0","85,3",492,531
060307,CAJAMARCA,CELENDÍN,MIGUEL IGLESIAS,"100,0","99,0",392,427
060308,CAJAMARCA,CELENDÍN,OXAMARCA,"100,0","98,2",369,374
060309,CAJAMARCA,CELENDÍN,SOROCHUCO,"100,0","97,6",429,441
060310,CAJAMARCA,CELENDÍN,SUCRE,"100,0","92,7",429,427
060311,CAJAMARCA,CELENDÍN,UTCO,"100,0","90,0",386,362
060312,CAJAMARCA,CELENDÍN,LA LIBERTAD DE PALLAN,"100,0","97,9",425,438
060401,CAJAMARCA,CHOTA,CHOTA,"95,0","90,0",483,506
060402,CAJAMARCA,CHOTA,ANGUIA,"100,0","94,3",448,472
060403,CAJAMARCA,CHOTA,CHADIN,"100,0","100,0",417,432
060404,CAJAMARCA,CHOTA,CHIGUIRIP,"100,0","93,0",465,475
060405,CAJAMARCA,CHOTA,CHIMBAN,"100,0","92,9",434,454
060406,CAJAMARCA,CHOTA,CHOROPAMPA,"100,0","97,3",516,537
060407,CAJAMARCA,CHOTA,COCHABAMBA,"100,0","98,9",458,485
060408,CAJAMARCA,CHOTA,CONCHAN,"100,0","100,0",430,460
060409,CAJAMARCA,CHOTA,HUAMBOS,"100,0","95,9",465,481
060410,CAJAMARCA,CHOTA,LAJAS,"100,0","97,1",468,491
060411,CAJAMARCA,CHOTA,LLAMA,"100,0","98,1",507,509
060412,CAJAMARCA,CHOTA,MIRACOSTA,"100,0","96,6",372,372
060413,CAJAMARCA,CHOTA,PACCHA,"100,0","96,5",470,490
060414,CAJAMARCA,CHOTA,PION,"100,0","100,0",387,391
060415,CAJAMARCA,CHOTA,QUEROCOTO,"100,0","97,2",426,430
060416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,"100,0","100,0",401,411
060417,CAJAMARCA,CHOTA,TACABAMBA,"100,0","97,5",446,463
060418,CAJAMARCA,CHOTA,TOCMOCHE,"100,0","87,5",338,403
060419,CAJAMARCA,CHOTA,CHALAMARCA,"100,0","98,9",462,497
060501,CAJAMARCA,CONTUMAZÁ,CONTUMAZA,"100,0","91,2",451,460
060502,CAJAMARCA,CONTUMAZÁ,CHILETE,"100,0","98,1",480,489
060503,CAJAMARCA,CONTUMAZÁ,CUPISNIQUE,"100,0","100,0",473,409
060504,CAJAMARCA,CONTUMAZÁ,GUZMANGO,"100,0","93,6",441,475
060505,CAJAMARCA,CONTUMAZÁ,SAN BENITO,"100,0","98,0",488,495
060506,CAJAMARCA,CONTUMAZÁ,SANTA CRUZ DE TOLED,"100,0","100,0",461,504
060507,CAJAMARCA,CONTUMAZÁ,TANTARICA,"100,0","97,5",485,522
060508,CAJAMARCA,CONTUMAZÁ,YONAN,"100,0","97,0",536,607
060601,CAJAMARCA,CUTERVO,CUTERVO,"100,0","98,3",475,484
060602,CAJAMARCA,CUTERVO,CALLAYUC,"100,0","97,0",426,438
060603,CAJAMARCA,CUTERVO,CHOROS,"100,0","96,8",425,432
060604,CAJAMARCA,CUTERVO,CUJILLO,"100,0","100,0",407,438
060605,CAJAMARCA,CUTERVO,LA RAMADA,"100,0","99,0",461,462
060606,CAJAMARCA,CUTERVO,PIMPINGOS,"100,0","97,3",415,430
060607,CAJAMARCA,CUTERVO,QUEROCOTILLO,"100,0","97,6",423,443
060608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,"100,0","98,9",451,461
060609,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,"100,0","97,9",452,463
060610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,"100,0","100,0",449,477
060611,CAJAMARCA,CUTERVO,SANTA CRUZ,"100,0","96,0",396,383
060612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,"100,0","98,2",445,464
060613,CAJAMARCA,CUTERVO,SANTO TOMAS,"100,0","99,4",449,471
060614,CAJAMARCA,CUTERVO,SOCOTA,"100,0","98,7",444,468
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,"100,0","87,5",409,383
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,"100,0","98,3",473,488
060702,CAJAMARCA,HUALGAYOC,CHUGUR,"100,0","100,0",506,513
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,"100,0","97,3",440,458
060801,CAJAMARCA,JAÉN,JAEN,"100,0","97,0",497,493
060802,CAJAMARCA,JAÉN,BELLAVISTA,"100,0","95,8",432,439
060803,CAJAMARCA,JAÉN,CHONTALI,"100,0","94,4",457,467
060804,CAJAMARCA,JAÉN,COLASAY,"100,0","95,1",477,483
060805,CAJAMARCA,JAÉN,HUABAL,"100,0","97,2",415,422
060806,CAJAMARCA,JAÉN,LAS PIRIAS,"100,0","93,8",439,445
060807,CAJAMARCA,JAÉN,POMAHUACA,"100,0","97,5",430,421
060808,CAJAMARCA,JAÉN,PUCARA,"100,0","92,1",429,435
060809,CAJAMARCA,JAÉN,SALLIQUE,"100,0","98,7",435,445
060810,CAJAMARCA,JAÉN,SAN FELIPE,"100,0","95,7",435,420
060811,CAJAMARCA,JAÉN,SAN JOSE DEL ALTO,"100,0","97,8",467,474
060812,CAJAMARCA,JAÉN,SANTA ROSA,"100,0","98,7",489,489
060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,"100,0","97,6",492,490
060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,"100,0","98,2",481,488
060903,CAJAMARCA,SAN IGNACIO,HUARANGO,"100,0","98,7",475,483
060904,CAJAMARCA,SAN IGNACIO,LA COIPA,"100,0","97,1",453,448
060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,"100,0","99,5",453,453
060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,"100,0","97,1",467,469
060907,CAJAMARCA,SAN IGNACIO,TABACONAS,"97,2","92,0",478,483
061001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,"100,0","94,6",473,477
061002,CAJAMARCA,SAN MARCOS,CHANCAY,"100,0","96,9",412,393
061003,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,"100,0","94,2",424,402
061004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,"100,0","96,6",414,426
061005,CAJAMARCA,SAN MARCOS,ICHOCAN,"100,0","100,0",451,488
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,"100,0","100,0",486,482
061007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,"100,0","96,3",389,406
061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,"100,0","94,4",471,473
061102,CAJAMARCA,SAN MIGUEL,BOLIVAR,"100,0","100,0",482,515
061103,CAJAMARCA,SAN MIGUEL,CALQUIS,"100,0","97,5",465,503
061104,CAJAMARCA,SAN MIGUEL,CATILLUC,"100,0","100,0",560,589
061105,CAJAMARCA,SAN MIGUEL,EL PRADO,"100,0","95,3",534,534
061106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,"100,0","96,4",557,572
061107,CAJAMARCA,SAN MIGUEL,LLAPA,"100,0","95,7",534,611
061108,CAJAMARCA,SAN MIGUEL,NANCHOC,"100,0","100,0",435,425
061109,CAJAMARCA,SAN MIGUEL,NIEPOS,"100,0","91,1",448,467
061110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,"100,0","100,0",516,544
061111,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,"100,0","92,7",482,531
061112,CAJAMARCA,SAN MIGUEL,TONGOD,"100,0","100,0",527,513
061113,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,"100,0","100,0",523,561
061201,CAJAMARCA,SAN PABLO,SAN PABLO,"100,0","97,9",428,460
061202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,"100,0","98,8",375,405
061203,CAJAMARCA,SAN PABLO,SAN LUIS,"100,0","100,0",447,451
061204,CAJAMARCA,SAN PABLO,TUMBADEN,"100,0","100,0",421,450
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,"100,0","99,3",446,441
061302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,"100,0","93,3",508,562
061303,CAJAMARCA,SANTA CRUZ,CATACHE,"100,0","96,8",457,456
061304,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,"100,0","100,0",468,483
061305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,"100,0","83,3",410,413
061306,CAJAMARCA,SANTA CRUZ,NINABAMBA,"100,0","95,0",521,581
061307,CAJAMARCA,SANTA CRUZ,PULAN,"100,0","92,1",435,456
061308,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,"100,0","100,0",457,486
061310,CAJAMARCA,SANTA CRUZ,UTICYACU,"100,0","100,0",542,536
061311,CAJAMARCA,SANTA CRUZ,YAUYUCAN,"100,0","94,6",452,486
070101,CALLAO,CALLAO,CALLAO,"100,0","96,0",507,491
070102,CALLAO,CALLAO,BELLAVISTA,"100,0","95,8",522,493
070103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,"100,0","97,6",518,499
070104,CALLAO,CALLAO,LA PERLA,"100,0","95,7",512,479
070105,CALLAO,CALLAO,LA PUNTA,"100,0","96,8",526,504
070106,CALLAO,CALLAO,VENTANILLA,"100,0","96,3",508,499
070107,CALLAO,CALLAO,MI PERÚ,"100,0","95,9",498,491
080101,CUSCO,CUSCO,CUSCO,"100,0","99,3",525,503
080103,CUSCO,CUSCO,POROY,"100,0","92,5",462,461
080104,CUSCO,CUSCO,SAN JERONIMO,"100,0","98,8",501,495
080105,CUSCO,CUSCO,SAN SEBASTIAN,"100,0","98,6",492,481
080106,CUSCO,CUSCO,SANTIAGO,"100,0","97,3",509,496
080107,CUSCO,CUSCO,SAYLLA,"100,0","97,1",414,409
080108,CUSCO,CUSCO,WANCHAQ,"100,0","99,1",531,510
080201,CUSCO,ACOMAYO,ACOMAYO,"100,0","86,0",459,458
080202,CUSCO,ACOMAYO,ACOPIA,"100,0","100,0",437,432
080203,CUSCO,ACOMAYO,ACOS,"100,0","96,6",378,375
080204,CUSCO,ACOMAYO,MOSOC LLACTA,"100,0","100,0",427,411
080205,CUSCO,ACOMAYO,POMACANCHI,"100,0","97,4",435,441
080206,CUSCO,ACOMAYO,RONDOCAN,"100,0","100,0",401,432
080207,CUSCO,ACOMAYO,SANGARARA,"100,0","100,0",444,436
080301,CUSCO,ANTA,ANTA,"100,0","99,1",467,474
080302,CUSCO,ANTA,ANCAHUASI,"100,0","94,8",422,424
080303,CUSCO,ANTA,CACHIMAYO,"100,0","100,0",408,385
080304,CUSCO,ANTA,CHINCHAYPUJIO,"100,0","100,0",393,414
080305,CUSCO,ANTA,HUAROCONDO,"100,0","99,0",402,419
080306,CUSCO,ANTA,LIMATAMBO,"100,0","94,6",437,444
080307,CUSCO,ANTA,MOLLEPATA,"100,0","100,0",423,423
080308,CUSCO,ANTA,PUCYURA,"100,0","100,0",429,425
080309,CUSCO,ANTA,ZURITE,"100,0","97,2",400,402
080401,CUSCO,CALCA,CALCA,"100,0","98,6",481,481
080402,CUSCO,CALCA,COYA,"100,0","100,0",405,410
080403,CUSCO,CALCA,LAMAY,"100,0","98,6",444,469
080404,CUSCO,CALCA,LARES,"100,0","100,0",425,439
080405,CUSCO,CALCA,PISAC,"100,0","98,8",435,436
080406,CUSCO,CALCA,SAN SALVADOR,"100,0","98,7",435,418
080407,CUSCO,CALCA,TARAY,"100,0","96,0",410,444
080408,CUSCO,CALCA,YANATILE,"100,0","99,2",439,427
080501,CUSCO,CANAS,YANAOCA,"100,0","100,0",435,426
080502,CUSCO,CANAS,CHECCA,"100,0","100,0",366,363
080503,CUSCO,CANAS,KUNTURKANKI,"100,0","100,0",416,429
080504,CUSCO,CANAS,LANGUI,"100,0","100,0",392,417
080505,CUSCO,CANAS,LAYO,"100,0","97,6",416,430
080506,CUSCO,CANAS,PAMPAMARCA,"100,0","95,2",462,433
080507,CUSCO,CANAS,QUEHUE,"100,0","100,0",412,434
080508,CUSCO,CANAS,TUPAC AMARU,"100,0","100,0",406,430
080601,CUSCO,CANCHIS,SICUANI,"100,0","99,1",496,504
080602,CUSCO,CANCHIS,CHECACUPE,"100,0","94,7",424,411
080603,CUSCO,CANCHIS,COMBAPATA,"100,0","100,0",457,489
080604,CUSCO,CANCHIS,MARANGANI,"100,0","99,3",433,433
080605,CUSCO,CANCHIS,PITUMARCA,"100,0","99,0",398,390
080606,CUSCO,CANCHIS,SAN PABLO,"100,0","100,0",403,413
080607,CUSCO,CANCHIS,SAN PEDRO,"100,0","95,2",438,440
080608,CUSCO,CANCHIS,TINTA,"100,0","100,0",457,471
080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,"100,0","99,8",445,443
080702,CUSCO,CHUMBIVILCAS,CAPACMARCA,"100,0","98,2",403,408
080703,CUSCO,CHUMBIVILCAS,CHAMACA,"100,0","100,0",467,458
080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,"100,0","98,9",420,436
080705,CUSCO,CHUMBIVILCAS,LIVITACA,"100,0","97,9",382,387
080706,CUSCO,CHUMBIVILCAS,LLUSCO,"100,0","97,4",416,433
080707,CUSCO,CHUMBIVILCAS,QUIÑOTA,"100,0","97,6",389,409
080708,CUSCO,CHUMBIVILCAS,VELILLE,"100,0","100,0",466,469
080801,CUSCO,ESPINAR,ESPINAR,"100,0","99,0",492,499
080802,CUSCO,ESPINAR,CONDOROMA,"100,0","100,0",502,500
080803,CUSCO,ESPINAR,COPORAQUE,"100,0","100,0",421,400
080804,CUSCO,ESPINAR,OCORURO,"100,0","100,0",382,373
080805,CUSCO,ESPINAR,PALLPATA,"100,0","100,0",455,474
080806,CUSCO,ESPINAR,PICHIGUA,"100,0","100,0",439,486
